Word_tag,Frequency
prunella_SUBST,2
loker_SUBST,1
rothenstein_SUBST,1
aleksandr_SUBST,1
varvara_SUBST,2
stepanova_SUBST,2
nandalbayan_SUBST,1
western-influenced_ADJ,1
shutov_SUBST,1
ikon_SUBST,2
plotted-out_ADJ,1
silvia_SUBST,6
ziranek_SUBST,2
watermans_SUBST,3
mega-interesting_ADJ,1
danses_SUBST,3
concertantes_SUBST,2
hermanas_SUBST,4
swrb_SUBST,2
viviana_SUBST,3
331_ADJ,2
1234_ADJ,4
451_ADJ,3
0294_ADJ,1
641_ADJ,1
2311_ADJ,1
19-jan_SUBST,1
0203_ADJ,2
417417_ADJ,1
26-jan_SUBST,1
723238_ADJ,1
funds-starved_ADJ,1
21-jan_SUBST,1
6363_ADJ,2
bunraku_SUBST,1
stirrick_SUBST,1
6563_ADJ,1
20-22_ADJ,1
trans-racially_ADV,1
9392_ADJ,2
n12_UNC,2
8am-10pm_ADV,1
w1a_UNC,1
madalena_SUBST,3
perdigao_SUBST,6
coimbra_SUBST,1
rostropovich_SUBST,3
azeredo_SUBST,1
acarte_SUBST,1
elina_SUBST,1
84-year-old_ADJ,2
azerado_SUBST,1
figueira_SUBST,1
foz_SUBST,1
bank/young_SUBST,1
14-18_ADJ,1
peattie_SUBST,1
everidge_SUBST,1
velour_VERB,2
pattersons_SUBST,1
dingle_VERB,1
fulminate_SUBST,1
pdeastman_SUBST,1
grimms_SUBST,2
kegan_SUBST,1
hoban_SUBST,1
mackie_SUBST,76
pedley_SUBST,1
c.s.orwin_SUBST,1
smallbore_SUBST,2
davis/nelson_SUBST,2
146th_ADJ,1
gwenda_SUBST,1
grouch_SUBST,1
humour-inevitably_ADV,1
tacey_SUBST,1
jax_SUBST,1
cratchit_SUBST,1
kinch_SUBST,1
tupper_SUBST,1
home-by_SUBST,1
01-928-6363_ADJ,1
kreutzer_SUBST,2
alertly_ADV,1
josephs_SUBST,1
perticularly_ADV,1
vark_SUBST,3
jungly_ADV,1
vulture-like_ADJ,1
dully_ADJ,1
hunkin_SUBST,2
four-year-_ADJ,1
underwhelmed_ADJ,2
poster-paint_SUBST,1
collodi_SUBST,1
innocenti_SUBST,1
jmbarrie_SUBST,1
lulu_SUBST,4
handford_SUBST,4
tog_SUBST,8
ribber_SUBST,1
coltman_SUBST,1
bfg_SUBST,1
markie_SUBST,1
robson-scott_SUBST,1
book-buying_SUBST,1
groats_SUBST,2
bbci_SUBST,1
xenophon_SUBST,12
backpacked_ADJ,1
groat_SUBST,1
mcanally_SUBST,2
joss_VERB,1
lithely_ADV,1
delapidation_SUBST,1
agnus_UNC,2
dei_UNC,2
tolli_VERB,1
peccata_SUBST,1
miserere_ADJ,1
nobis_SUBST,1
mother_VERB,2
right-on_ADJ,1
no-hold_SUBST,1
misadventure_VERB,1
spallen_SUBST,1
bear-like_ADJ,1
shankhill_SUBST,1
10.15pm_ADV,1
ahlberg_SUBST,14
bye-bye_SUBST,2
hapily_ADV,1
peepo_SUBST,1
abela_SUBST,1
brogan_SUBST,3
ritualled_ADJ,1
jdsalinger_SUBST,1
mockingbird_SUBST,1
st-germain-des-pres_SUBST,1
1945-50_ADJ,1
tabou_SUBST,2
lorientais_SUBST,1
sonore_SUBST,1
bechet_SUBST,1
vian_ADJ,1
tadd_SUBST,1
dameron_SUBST,1
davis/charlie_SUBST,1
t'imagine_SUBST,1
queneau_SUBST,2
manteaux_SUBST,1
saint-michel_SUBST,1
saints-peres_SUBST,1
magot_VERB,1
lipp_SUBST,1
gregoire_SUBST,2
lousiane_SUBST,1
appartement_SUBST,1
st-germain-des_SUBST,6
post-occupation_ADJ,1
chemins_UNC,1
jeunesse_UNC,2
sixieme_SUBST,1
cineaste_SUBST,1
gillet_SUBST,3
non-rule_SUBST,1
fautrier_SUBST,1
uncomposed_ADJ,1
informel_SUBST,1
ronet_SUBST,1
avant-grade_ADJ,1
jean-michael_SUBST,1
atlan_SUBST,1
saint-anne_SUBST,1
doucet_SUBST,1
negre_SUBST,1
blomet_SUBST,1
riopelle_SUBST,1
hartung_SUBST,1
vieira_SUBST,1
montparnasse_SUBST,2
famille_SUBST,1
commmunist_SUBST,1
lettriste_SUBST,1
concrete-poetry_ADJ,1
isidore_SUBST,7
isou_SUBST,1
unachieved_ADJ,2
gilot_SUBST,1
hangout_VERB,2
doree_SUBST,1
heffers_SUBST,1
carle_SUBST,1
b.f.g._SUBST,1
dann_SUBST,1
cslewis_SUBST,4
£2.25_UNC,7
waterstone_SUBST,2
burningham_SUBST,1
hrhduchess_SUBST,1
macauley_SUBST,3
bookcentre_SUBST,1
wildsmith_SUBST,3
oxenbury_SUBST,2
durrell_SUBST,6
hodgeheg_SUBST,1
king-smith_SUBST,2
benster_SUBST,1
paddiwak_SUBST,1
berlie_SUBST,1
myrna_SUBST,1
daitz_SUBST,1
blume_SUBST,1
non-sexist_ADJ,1
polley_SUBST,1
orlick_SUBST,1
paperbag_VERB,1
mmunch_SUBST,1
dinan_SUBST,1
riordan_SUBST,1
montzalee_SUBST,1
lollop_VERB,1
£2.95_UNC,4
thirtysomething_SUBST,1
best-dressed_ADJ,4
ignoramus_SUBST,1
rapunzel_SUBST,1
ende_SUBST,1
wdickson_SUBST,1
group-of-seven_ADJ,1
montary_ADJ,1
$700million_SUBST,2
-although_CONJ,1
hierachy_SUBST,2
$1.7billion_SUBST,1
$a1.2_SUBST,1
gucci-shoed_ADJ,1
money-making_SUBST,1
gaf_SUBST,7
liv_ADJ,1
gaf_VERB,1
tipoff_SUBST,1
£5.24billion_UNC,1
kipling-to-bisto_SUBST,1
"£269,000_UNC",1
"£142,000_UNC",1
£187_UNC,1
arbitrager_SUBST,1
$50million_SUBST,2
datapoint_SUBST,1
overseas-owned_ADJ,1
iie_ADJ,1
krugman_SUBST,1
puchase_SUBST,1
16.1_ADJ,2
highly-leveraged_ADJ,1
japanese-controlled_ADJ,1
1981-6_ADJ,1
us-owned_ADJ,2
edwardmgraham_SUBST,1
paulrkrugman_SUBST,1
20036._ADJ,1
$11.95_SUBST,1
£130million_UNC,2
tyrie_SUBST,4
eyles_SUBST,5
mangement_SUBST,3
£17million_UNC,1
£5million_UNC,2
dowty_SUBST,4
£30.6million.This_UNC,1
£80million_UNC,2
£62.4million_UNC,1
£32.5million_UNC,1
£160million_UNC,1
jli_ADJ,2
learmouth_SUBST,1
burchett_SUBST,1
whitecroft_SUBST,1
airtours_SUBST,3
eurocopy_SUBST,1
hardys_SUBST,1
hansons_SUBST,1
nov-provisional_ADJ,1
halma_SUBST,1
blick_SUBST,1
tmd_SUBST,5
hldgs_SUBST,2
titon_SUBST,1
baggeridge_SUBST,1
chemr_VERB,1
greenless_SUBST,1
trott_SUBST,1
saphir_SUBST,1
shoprite_ADJ,1
brasway_SUBST,1
chindustrials_SUBST,1
compco_SUBST,1
tgi_SUBST,1
wellman_SUBST,1
mccarthey_SUBST,1
jarvefelt_SUBST,11
drottingholm_SUBST,1
deconstructionist_SUBST,9
schikaneder_SUBST,1
parsifal_ADJ,1
humourous_ADJ,1
lysistrata_SUBST,1
oberle_SUBST,1
ostman_SUBST,1
vadstena_SUBST,1
gelsenkirchen_SUBST,1
salieri_ADJ,1
iphigenie_SUBST,1
drottningholm_SUBST,1
ballo_SUBST,1
maschera_SUBST,1
staginess_SUBST,1
american-british_ADJ,1
hollyday_SUBST,2
headlining_ADJ,1
watkiss_SUBST,1
vibra_SUBST,1
harpist_SUBST,1
orphy_SUBST,1
pinski_ADJ,1
services-to-jazz_SUBST,1
carlsberg/elephant_UNC,1
surman_SUBST,1
ill-rewarded_ADJ,1
quirkiness_SUBST,2
abrasiveness_SUBST,5
mondesir_SUBST,1
philologist_SUBST,8
dunedin_SUBST,2
paston_SUBST,2
non-cycle_ADJ,1
collabortive_ADJ,1
oed_SUBST,4
1939-46_ADJ,1
bulgar_SUBST,1
cranko_SUBST,8
twilit_ADJ,1
pagoda-land_SUBST,1
dodder_VERB,1
tetsuyu_SUBST,1
kumakawa_SUBST,1
alternatives-fat_ADJ,1
psions-lack_ADJ,1
mcqueen_SUBST,2
delicto_UNC,1
record-big_ADJ,1
bill-waterman_SUBST,1
irrawaddy_SUBST,1
kunming_SUBST,1
thien_SUBST,1
mandalay_SUBST,2
antique-model_SUBST,1
ncsc_SUBST,2
adsteam_SUBST,1
salvadoran_SUBST,1
randsworth_SUBST,1
$416million_SUBST,1
$5billion-plus_SUBST,1
5.3million_UNC,1
820p_SUBST,1
across-the-board_SUBST,2
futures-related_SUBST,1
23.89_ADJ,1
2752.13_ADJ,1
£63million_UNC,3
£164million_UNC,1
£85million_UNC,2
£337.5million_UNC,1
£230million_UNC,1
£92million_UNC,1
£37million_UNC,1
£1.6million_UNC,4
9.2p_SUBST,1
triplex_VERB,1
deritend_SUBST,1
£59.5million_UNC,1
£5.14million_UNC,1
£2.83million_UNC,1
8.2p_SUBST,1
£8l.4million_UNC,1
£6.63million_UNC,1
£5.62million_UNC,1
"£386,000_UNC",1
22.6p_SUBST,1
5.75p_SUBST,1
£2.76million_UNC,1
£2.45million_UNC,1
£2.2million_UNC,1
yershon_SUBST,1
salinson_SUBST,1
800.4million_UNC,1
433million_UNC,1
2363.5_ADJ,1
561p_SUBST,1
"37,803.53_ADJ",1
"37,752.67_ADJ",1
"2,809.58_ADJ",1
"2,763.33_ADJ",1
franfurt_VERB,1
693.14_ADJ,1
693.97_ADJ,1
549.5_ADJ,1
551.3_ADJ,1
devenish_VERB,2
£180million_UNC,2
sunderland-based_ADJ,1
£27.3million_UNC,1
£26million_UNC,2
£31.5million_UNC,1
£43million_UNC,1
£6million_UNC,1
huhne_SUBST,6
$12.8billion_SUBST,2
reported_SUBST,1
$33billion_SUBST,1
one-fourth_ADJ,1
$130billion_SUBST,1
unimaginably_ADV,3
exagerrate_VERB,1
$3.2billion_SUBST,1
$7.5billion_SUBST,1
$15billion_SUBST,1
g24_UNC,1
once-off_ADJ,3
1990-2_ADJ,1
$1.5billion_SUBST,1
10billion_UNC,1
$8.7billion_SUBST,1
$134billion_SUBST,1
$43billion_SUBST,1
$39billion_SUBST,1
$17billion_SUBST,1
$22billion_SUBST,1
food-producing_ADJ,1
catch-up_SUBST,3
1945-1981_ADJ,1
flogging_SUBST,3
well-conducted_ADJ,1
£31million_UNC,2
berrill_SUBST,1
bastardised_ADJ,1
$164billion_SUBST,1
$100billion_SUBST,1
peripherally_ADV,2
substant-ially_ADV,1
cameron-webb_SUBST,8
megaw_SUBST,2
£135million_UNC,1
market-wide_ADJ,1
£2.1_UNC,1
$4.5million_SUBST,1
ruttle_SUBST,1
cameron-_SUBST,1
archangel_SUBST,11
$42.3million_SUBST,1
$760million_SUBST,1
$18billion_SUBST,1
concessional_ADJ,4
already-excellent_ADJ,1
£3.1billion_UNC,1
£3.2billion_UNC,1
non-telecom_ADJ,3
chubb_SUBST,14
£250million_UNC,3
£11.6million_UNC,1
£73million_UNC,1
£2.4billion_UNC,1
procordia_SUBST,6
provendor_SUBST,2
pharmacia_SUBST,5
£3.5billion_UNC,3
kabivitrum_SUBST,1
b-share_SUBST,1
545_ADJ,1
£54million_UNC,5
draupadi_SUBST,3
poet/narrator_SUBST,1
arjuna_SUBST,7
yudhishthira_SUBST,2
meddlesome_ADJ,1
drag-queen_SUBST,1
warpaint_SUBST,1
imagination-an_ART,1
triptych_SUBST,8
images.h.h_SUBST,1
re-conceive_VERB,1
literalism_SUBST,2
nft_SUBST,4
lubtchansky_SUBST,1
obolensky_SUBST,1
stone-quarry_SUBST,1
standing-pool_SUBST,1
mud-caked_ADJ,1
heedlessly_ADV,3
chariot-wheel_SUBST,1
nagaswaram_SUBST,1
shawm-like_ADJ,1
karna_SUBST,1
green-bellied_ADJ,1
ghatotkatcha_SUBST,1
hamlet-like_ADJ,1
irreso-lution_SUBST,1
seweryn_SUBST,1
co-adaptor_SUBST,1
marie-helene_SUBST,1
estienne_SUBST,1
mass-audience_SUBST,1
potential.m.b_SUBST,1
now-familiar_ADJ,1
market-level_ADJ,1
pre-1973_ADJ,1
£124_UNC,2
well-adjusted_ADJ,1
maltreatment_SUBST,11
non-accidental_ADJ,1
toxic_SUBST,2
first-phase_ADJ,2
hi-de-hi_INTERJ,5
£5.3_UNC,3
terrorist-related_ADJ,2
spillage_VERB,1
vsel_SUBST,1
leroy_SUBST,3
tasleen_ADJ,1
sparkhill_SUBST,1
chieftan_ADJ,1
hohne_SUBST,1
brownhill_SUBST,1
minority-interest_ADJ,2
companieswith_SUBST,1
willallocate_VERB,1
"3,4_ADJ",3
cinematograph_SUBST,10
humanness_SUBST,2
fully-developed_ADJ,2
carefuly_ADV,1
full-stop-sized_ADJ,1
mini-blob_SUBST,1
non-therapeutic_ADJ,1
ovum_SUBST,1
fallopian_ADJ,1
baronness_SUBST,1
ind_SUBST,4
double-manning_SUBST,2
week-old_ADJ,2
bohuslav_SUBST,1
kucera_SUBST,1
tirbutt_SUBST,2
ayouth_SUBST,1
l8_UNC,1
grieving_SUBST,3
curnow_SUBST,1
ferhat_SUBST,1
"£1,800m_UNC",1
£7.40_UNC,2
stavenhagen_SUBST,1
butlin_SUBST,1
rebook_VERB,1
mcternan_SUBST,1
organsisation_SUBST,1
faun_SUBST,6
adrien_SUBST,2
vries_SUBST,2
uffizi_SUBST,1
hughes-hartman_SUBST,1
humphris_SUBST,1
"£1-£1,500,000_UNC",1
elwyn_SUBST,1
armband_SUBST,3
non-lawyer_SUBST,2
expeditiously_ADV,1
subconsciousness_SUBST,1
aids-prevention_ADJ,1
lifeshield_SUBST,1
once-a-day_ADJ,1
drug-user_SUBST,1
1-in-300_ADJ,1
1-in-eight_ADJ,1
1-in-500_ADJ,1
orbiting_ADJ,5
agriculturist_SUBST,1
5-10_ADJ,1
landsat_SUBST,1
mikk_SUBST,1
titma_SUBST,2
maaleht_SUBST,2
yerevan_SUBST,1
audrjus_SUBST,1
siaurusevicius_SUBST,2
abrogation_SUBST,1
higenbottam_SUBST,3
gorz_SUBST,1
shopfront_VERB,1
euro-fanaticism_SUBST,1
doglike_ADJ,1
compendious_ADJ,1
delphicly_ADV,1
yp_SUBST,1
mp-tv_SUBST,1
bequethe_VERB,1
bought-in_ADJ,4
167-clause_ADJ,1
fennellqc_SUBST,1
chapel-en-le-frith_SUBST,1
rut_VERB,5
slippage_VERB,2
a64_UNC,1
malton_SUBST,6
a49_UNC,1
a17_UNC,1
heckington_SUBST,1
de-ice_VERB,2
a465_UNC,1
taf_SUBST,1
fawr_SUBST,7
£4.60_UNC,2
"7,800_ADJ",1
a19_UNC,2
m5/m6_UNC,1
alkali-silica_ADJ,1
£3.9_UNC,1
water-proofing_SUBST,1
"4,250_ADJ",1
"5,900_ADJ",1
monifieth_SUBST,1
non-uk_SUBST,4
cottbus_SUBST,1
aimed_ADJ,1
shredding_SUBST,1
patients'-clarke_SUBST,1
beaumont-dark_SUBST,2
"6,900_ADJ",1
vaz_SUBST,2
medicated_ADJ,1
coi_SUBST,1
vis-a-vis_PREP,3
gratutitous_ADJ,1
noraid_SUBST,1
pro-provisional_ADJ,1
fog_VERB,3
abarrister_SUBST,1
erlend_SUBST,3
clouston_SUBST,3
viale_SUBST,1
trento_SUBST,1
delicatessen-cum-drinking_ADJ,1
mariosardara_SUBST,1
65-year-old_ADJ,2
sleek-jawed_ADJ,1
ropson_SUBST,1
linker_SUBST,4
albertosi_SUBST,2
domengini_SUBST,2
ooligans_SUBST,1
violenza_SUBST,1
"4,000-year_UNC",1
porceddu_SUBST,4
packet-sized_ADJ,1
nuove_SUBST,1
codice_SUBST,1
procedura_SUBST,1
penale_SUBST,1
hard-backed_ADJ,1
ooligan_SUBST,1
partito_SUBST,1
sardo_SUBST,1
d'azione_SUBST,1
magnifico_SUBST,1
proselytising_SUBST,1
anti-english_ADJ,2
xxiv_ADJ,1
adobi_SUBST,1
kao_SUBST,1
ultra_SUBST,2
sconvols_SUBST,1
head-case_SUBST,1
sconvol_SUBST,2
neapolitan_SUBST,2
d.h_SUBST,1
tactlessly_ADV,2
cagliarian_ADJ,1
outspan-wielding_ADJ,1
cagliaritano_SUBST,1
campioni_SUBST,1
settanta_SUBST,1
netley_SUBST,5
90th_ADJ,4
grizzle-chinned_ADJ,2
pengam_SUBST,2
nish_SUBST,2
mcneil_SUBST,2
"2,361_ADJ",2
piffle_VERB,2
mottash_VERB,2
mottashed_SUBST,2
sheet-metal_ADJ,3
abbreviate_VERB,6
vestigia_SUBST,5
nulla_SUBST,2
retrorsum_SUBST,2
luhti_SUBST,3
widmer_SUBST,2
nominate_ADJ,1
all-italian_ADJ,1
emanuele_SUBST,2
pirro_SUBST,2
modeno_SUBST,1
adiuva_SUBST,1
finanz_SUBST,1
slot-machine_ADJ,1
brun_SUBST,1
piquet_SUBST,8
timespan_SUBST,3
ryton-on-tyne_SUBST,2
1969-70_ADJ,2
1981-87_ADJ,2
1987-89_ADJ,2
pattenmaker_SUBST,2
otahuhu_SUBST,1
teo_SUBST,1
norrington_SUBST,2
on-song_ADJ,1
21-9_ADJ,2
blackett_SUBST,1
third-top_ADJ,1
22-21_ADJ,1
eight-team_ADJ,1
81st_ADJ,3
serve-and-volley_ADJ,1
red-group_SUBST,1
10-11_ADJ,1
cloke_SUBST,3
unsaddling_ADJ,6
ferdie_SUBST,1
ungenuine_SUBST,1
shoaib_SUBST,5
699_ADJ,1
1955-56_ADJ,1
krishnamachari_SUBST,1
srikkanth_SUBST,1
416_ADJ,2
fourth-wicket_ADJ,1
291-ball_ADJ,1
shoaib_VERB,2
manjrekar_SUBST,3
kiran_SUBST,1
intikhab_SUBST,2
sarfraz_SUBST,1
favourite-last_ADJ,1
orchid-is_VERB,1
celcius_SUBST,1
espy_SUBST,2
roscoe_SUBST,3
galwex_SUBST,1
clinking_ADJ,1
foreshorten_VERB,3
over-the-hill_SUBST,1
"£30,000-a-year_UNC",1
chuter_SUBST,3
restyle_SUBST,2
ara_SUBST,19
megaphone-wielding_ADJ,1
berrisford_SUBST,1
goallessly_ADV,2
reverse-stick_ADJ,1
abad-tempered_ADJ,1
goetz_SUBST,2
ordenewitz_SUBST,1
drizic_SUBST,1
rahn_SUBST,1
dragoslav_SUBST,1
sekularac_SUBST,3
johannwerner_SUBST,1
karl-heinz_SUBST,1
riedle_SUBST,1
napoli_ADJ,3
kavtalashvilli_SUBST,2
fira_SUBST,2
re-launch_VERB,2
bauman_SUBST,6
iliushin_SUBST,1
test-pilot_ADJ,1
serguei_SUBST,1
nougzar_SUBST,1
dsagnidze_SUBST,2
parshin_SUBST,2
kannna_SUBST,1
khoihlovs_SUBST,1
bakuradze_SUBST,1
plotnikov_SUBST,1
koroliov_SUBST,2
malinin_SUBST,1
negodin_SUBST,2
khairulyn_SUBST,1
miranov_SUBST,1
masiura_SUBST,1
grachav_SUBST,1
yanshin_SUBST,1
korshunov_SUBST,1
bobroff_SUBST,4
all-member_ADJ,2
harbey_SUBST,2
latapy_SUBST,2
leonson_SUBST,2
philbert_SUBST,2
storton_SUBST,2
granite-hard_ADJ,1
sunday-b_ADJ,2
round-arm_ADJ,1
½-97_UNC,1
hughroy_SUBST,2
outjab_VERB,1
ingle_SUBST,1
deleon_SUBST,1
five-fight_ADJ,1
olajide_SUBST,1
serve-and-volleyer_SUBST,1
rensberg_SUBST,1
crem_SUBST,1
close-shaven_ADJ,1
clay-coloured_ADJ,2
quidquid_ADJ,1
respice_SUBST,1
finem_SUBST,1
cortége_UNC,1
bottingley_SUBST,11
tearless_ADJ,1
silk-lined_ADJ,1
dust-smelling_ADJ,1
maxstone_SUBST,3
black-clad_ADJ,1
alida_SUBST,190
clammily_ADV,1
shottery_SUBST,25
half-expected_ADJ,4
white-furred_ADJ,1
floe_SUBST,4
neck-fur_ADJ,1
roughen_VERB,3
uncomplain_VERB,2
descant_SUBST,1
soft-centred_ADJ,2
barley-sugar-stick_ADJ,1
rosy-bricked_ADJ,1
l.m.s_SUBST,1
curry-coloured_ADJ,1
shiny-faced_ADJ,1
best-suited_ADJ,1
cheek-bone_SUBST,1
tonelessly_ADV,1
shrunken_SUBST,3
two-up_ADJ,1
two-down_ADJ,1
snuffed-out_ADJ,1
candle-smoke_SUBST,1
ice-box_SUBST,1
candle-stub_SUBST,1
half-laughing_ADJ,1
heft_VERB,1
forkful_SUBST,2
quits_ADJ,1
petit-point_SUBST,1
ruched_ADJ,2
firmly-bounded_SUBST,1
corseted_ADJ,1
blattern_VERB,2
canary-coloured_ADJ,1
brown-stained_ADJ,1
mist-blue_ADJ,1
full-breasted_ADJ,1
straight-spined_ADJ,1
unmerited_ADJ,2
concatenation_SUBST,3
water-pale_ADJ,1
blattern_SUBST,4
chalice-shaped_SUBST,1
gilt-lidded_ADJ,1
milk-glass_ADJ,1
Crème_UNC,3
framboise_VERB,1
governessy_ADJ,1
supernourissante_SUBST,1
révenescente_UNC,1
Imprimé_UNC,1
perfumery_SUBST,1
champagne-coloured_ADJ,1
spike-nailed_ADJ,1
cold_ADV,2
sealskin_SUBST,1
fine-scored_SUBST,1
sun-flecked_SUBST,1
bell-note_SUBST,1
birth-day_SUBST,1
doubloon_SUBST,1
stomach-wise_ADJ,1
shadow-boxed_SUBST,1
uncompanionable_ADJ,1
schoolgirlish_ADJ,1
irresolution_SUBST,2
badly-balanced_ADJ,1
tapioca_SUBST,1
seed-pod_SUBST,1
hurray_INTERJ,2
washing-bag_SUBST,1
maroon-edged_ADJ,1
counter-queue_SUBST,1
glassy-eyed_ADJ,1
ale-coloured_ADJ,1
maudslay_SUBST,1
dirt-darkened_ADJ,1
spilling-out_SUBST,1
maroon-bordered_ADJ,1
toe-cap_SUBST,2
blackly_ADV,1
gas-meter_SUBST,1
sullen-eyed_ADJ,1
eight-nine_ADJ,1
sweetly-smiling_SUBST,1
shrinking-back_SUBST,1
sixpenny_ADJ,3
leather-cloth_ADJ,1
bin-lid_SUBST,1
chinned_ADJ,1
well-pinned_SUBST,1
rough-chopped_ADJ,1
swivel_SUBST,4
grease-spot_SUBST,1
steel-stemmed_ADJ,1
soup-coloured_ADJ,1
1801–1880_UNC,1
ormonde_SUBST,1
mutely_ADV,3
chimney-place_SUBST,1
green-lizard-lidded_ADJ,1
younger-sister_SUBST,1
gothic-arch_ADJ,1
booking-clerk_SUBST,1
barefaced_ADJ,1
marchebanks_SUBST,2
spruce-green_ADJ,1
shotterys_SUBST,1
stiff-corseted_ADJ,1
boarding-school_SUBST,3
solemn-faced_ADJ,1
half-envied_ADJ,1
overcoated_ADJ,1
half-replying_SUBST,1
tart_ADJ,5
coin-op_SUBST,1
beatnik_SUBST,1
prying_ADJ,5
straight-skirted_ADJ,1
sallowness_SUBST,1
re-powder_VERB,1
canary-yellow_ADJ,1
periwinkle-blue_ADJ,1
light-filled_ADJ,1
contrariness_SUBST,1
uneaten_ADJ,3
speechlessly_ADV,1
shamed_ADJ,1
outheld_VERB,1
cowed_ADJ,2
blade-broad_ADJ,1
card-table_SUBST,2
rose-patterned_ADJ,1
drowsing_ADJ,2
stick-thin_ADJ,1
ruminatively_ADV,3
hyacinth-coloured_ADJ,1
lather_SUBST,7
scummed_ADJ,1
must-not_ADV,1
quarter-hour_SUBST,1
press-mark_SUBST,1
breaking-off_ADJ,1
overspread_SUBST,1
clearly-presented_SUBST,1
carefully-recalled_ADJ,1
parlourmaid_SUBST,1
below-stair_SUBST,1
full-bearded_ADJ,1
causeless_ADJ,1
brotherton_SUBST,2
barefooted_ADJ,2
half-thinking_SUBST,1
snelgrove_SUBST,2
newly-stirred_ADJ,1
moygashel_SUBST,1
uneatable_ADJ,1
éclairs_UNC,1
coffee-cream_SUBST,1
embroiderer_SUBST,1
jam-maker_SUBST,2
éclair_UNC,2
derange_VERB,3
hard-heartedness_SUBST,1
yellow-curtained_ADJ,1
newly-turned_ADJ,1
temporising_SUBST,1
slab_VERB,1
plane-tree_SUBST,1
bumping_ADJ,1
straining_SUBST,2
pit-pat_SUBST,2
pat-pat-pat-pat-pat-pat-pat_UNC,1
fault-finding_SUBST,1
well-creased_ADJ,1
mephistophelian_ADJ,1
quiet-spoken_SUBST,1
newly-erected_ADJ,1
hand-thrown_ADJ,1
fine-spun_ADJ,1
freshly-turned_ADJ,1
wall-plaque_SUBST,1
indistinctly_ADV,2
hall-stool_SUBST,1
half-sat_SUBST,1
spruce-tree_SUBST,2
hide-bound_ADJ,1
gaily-coloured_ADJ,1
letter-cage_SUBST,1
wool-gathering_SUBST,1
french-english_SUBST,1
make-it_PRON,1
gewgaw_SUBST,1
slipover_SUBST,1
click-click-click_SUBST,1
measurer_SUBST,1
arm-length_SUBST,1
fif_SUBST,1
balsa_SUBST,2
lady-friend_SUBST,2
tibbetts_SUBST,1
self-command_ADJ,1
suggestible_ADJ,2
hand-drill_SUBST,1
back-gate_SUBST,2
ray_VERB,1
market-stall_SUBST,1
unwell._SUBST,1
newly-placed_ADJ,1
café-owners_UNC,1
sharer_SUBST,1
man-friend_SUBST,1
twenty-four-hour_ADJ,2
innuendoe_SUBST,2
ill-disposed_ADJ,2
bubble-gum_SUBST,1
psoriatic_ADJ,2
arthropophy_SUBST,2
ear-lobe_SUBST,1
coal-scar_SUBST,1
doeskin_SUBST,1
pain-scorched_ADJ,1
indelibly_ADV,5
euphony_SUBST,1
hematolymphangioma_SUBST,1
lienunculus_SUBST,1
macrogenitosomia_SUBST,1
phacocele_SUBST,1
jerking_SUBST,3
whoremonger_SUBST,1
usury_SUBST,6
onan_SUBST,1
mass-communicator_SUBST,1
money-grubbing_ADJ,1
cobble-stoned_ADJ,1
mantrap_SUBST,2
word-jellied_ADJ,1
migrainee_SUBST,1
two-thonged_ADJ,1
psoriasis_SUBST,2
outcrop_VERB,1
deform_SUBST,1
gutter_VERB,2
exultation_SUBST,11
dissonantly_ADV,1
gibberingly_ADV,1
fungoid_SUBST,2
so-named_ADJ,2
recompense_VERB,5
booksy_ADJ,1
eel-and-pie_ADJ,1
double-bank_SUBST,1
self-protective_ADJ,1
pavemented_ADJ,1
girdered_ADJ,1
paint-peeling_ADJ,1
scatter_SUBST,3
glass-doored_ADJ,1
cretin_SUBST,3
unevasive_ADJ,1
shack_VERB,1
ooh-ah_INTERJ,3
logue_SUBST,3
art-school_ADJ,5
mischance_SUBST,4
rat-tat_SUBST,1
toneless_ADJ,3
shitbag_VERB,1
tenpenny_ADJ,1
boop-boop-boop_SUBST,1
bleed'n'_ADJ,1
sharp-faced_ADJ,2
unquenched_ADJ,1
shamefaced_ADJ,5
skeeter_VERB,1
unconquerable_ADJ,2
half-frozen_ADJ,2
hallelujah_INTERJ,1
porlock_SUBST,4
scandalmonger_SUBST,2
churl_SUBST,1
gangrenous_ADJ,1
shit-smeared_ADJ,1
skink_SUBST,1
over-boil_VERB,1
asphalted_ADJ,1
ding-dong_ADJ,1
doorbelled_ADJ,1
convulsed_ADJ,2
snooping_ADJ,1
disturber_SUBST,1
trendily_ADV,2
moustachioed_ADJ,2
ten-per-cent_ADJ,2
slenderly_ADJ,1
tapering_ADJ,2
emaciated-looking_ADJ,1
dull-eyed_ADJ,3
shivering_ADJ,1
daemonic_ADJ,3
twice-digested_ADJ,1
self-exposing_ADJ,1
bowlly_SUBST,1
junk-shop_SUBST,1
over-embroider_VERB,1
vindictively_ADV,1
formica-clad_ADJ,1
blessedly_ADV,2
muggy_ADJ,1
bull-necked_ADJ,1
swabbed_ADJ,1
re-line_VERB,1
sandwiched_ADJ,1
thermoplastic_ADJ,1
caressingly_ADV,1
prurience_SUBST,2
gullibility_SUBST,5
sniggery_SUBST,2
blue-walled_ADJ,1
littered_ADJ,1
unbidden_SUBST,3
well-stone_SUBST,1
hypnogogic_ADJ,1
entrancing_ADJ,1
shellack_VERB,1
obscenely_ADV,2
caribbeans_SUBST,1
